@relation dmTraining

@attribute deviceType {1,2,3,4,5,6}
@attribute textProbability numeric
@attribute tweetsPerDay numeric
@attribute favoritesPerDay numeric
@attribute tweetRatio numeric
@attribute chiSquaredMin numeric
@attribute chiSquaredSec numeric
@attribute entropyHours numeric
@attribute entropyMin numeric
@attribute entropySec numeric
@attribute accountRep numeric
@attribute urlRatio numeric
@attribute hashtagRatio numeric
@attribute mentionRatio numeric
@attribute retweetRatio numeric
@attribute replyRatio numeric
@attribute mobileDevice numeric
@attribute webDevice numeric
@attribute appDevice numeric
@attribute miscDevice numeric
@attribute botDevice numeric
@attribute otherDevice numeric
@attribute class_attr {0,1}

@data
3,1,217.806134,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,218.250684,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,7.175824,3.173626,0.0625,0,0.479916,0.15282,0.574068,0.873209,0.279621,0.028986,0,0.15942,0.655,0.065,0.785,0.215,0,0,0,0,0
3,0.64,0.707465,0.005716,0.0625,0.351369,0.468498,0.382826,0.872482,0.964094,0.233673,1,0,0.395939,0.015,0.005,0.03,0,0.97,0,0,0,1
2,0,160.885635,123.842399,0.060937,0.826092,0.066823,0.353714,0.828048,0.955766,0.945415,0.057592,0.010471,0.026178,0.020513,0.302564,0.979487,0.020513,0,0,0,0,0
1,0.01,0.770163,0.585662,0.0625,0.286672,0.977567,0.237566,0.834884,0.961638,0.261818,0.837838,3.040541,0.932432,0.26,0.12,0.455,0.23,0.29,0,0,0.025,0
1,0.01,29.483146,0.507865,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
1,0.02,1.216192,1.838078,0.061875,0.666895,0.078614,0.310201,0.830649,0.968782,0.174832,0.25,0.080645,0.903226,0.373737,0.313131,1,0,0,0,0,0,0
3,1,214.365585,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,35.832489,1.931646,0.0625,0.89447,0.514748,0.087249,0.724563,0.977544,0.584226,0.125,0.005208,1.270833,0.04,0.81,0.445,0.555,0,0,0,0,0
3,0.02,13.699754,0.004423,0.0625,0,0.773066,0.16921,0.550938,0.945851,0.357278,0.159091,0.022727,1.272727,0.78,0.215,1,0,0,0,0,0,0
2,0.01,28.265387,0.229814,0.0625,0.670258,0.83424,0.019201,0.56309,0.951594,0.496957,0.115152,0,1.551515,0.175,0.76,0.785,0.215,0,0,0,0,0
3,1,10.04532,0.000985,0.0625,0,0,0.090832,0.1173,0.246581,0.818182,0,0,0,0,0,0,0,1,0,0,0,1
3,0,12.207039,0.26432,0.0625,0.002281,0.009818,0.255799,0.730516,0.867975,0.994968,0.633333,1.288889,0.3,0.55,0.06,0.755,0,0.24,0.005,0,0,0
1,0,1.642126,1.666992,0.0625,0.159296,0.81471,0.351848,0.918111,0.96295,0.98474,0.303797,0.120253,0.829114,0.21,0.31,0.35,0.65,0,0,0,0,0
2,0.02,73.758744,76.757673,0.0625,0.000031,0.43492,0.010169,0.173359,0.944268,0.759099,0.344828,0,1.206897,0.71,0.235,0.135,0.865,0,0,0,0,0
3,1,216.839452,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,217.343921,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,0.8,278.189143,0.001714,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,0.676471,0.346908,0.0625,0.182866,0.598272,0.453581,0.918686,0.960431,0.241588,0.618056,1.576389,0.854167,0.28,0.08,0.395,0.59,0,0.015,0,0,0
5,0.93,277.456522,0.001716,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0.05,0.451406,0,0.0625,0.503049,0.634388,0.611403,0.973696,0.966216,0.797546,1,0.695,0.205,0,0,0,0.005,0.985,0,0,0.01,0
1,0.01,0.876759,1.966311,0.062187,0.760712,0.691947,0.139355,0.748515,0.951638,0.48176,0.290541,0.02027,1.027027,0.256281,0.532663,0.78392,0.21608,0,0,0,0,0
4,0.02,496.661084,0,0.0625,0,0,0,0.2639,0.567023,0.509766,1,0.245,0,0,0,0,0.11,0,0.89,0,0,1
1,0,1.772138,6.888769,0.0625,0.586234,0.739938,0.415944,0.846846,0.959443,0.416667,0.066225,0.02649,0.172185,0.245,0.11,0.975,0.025,0,0,0,0,0
3,1,214.686264,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.05,189.958075,45.104037,0.0625,0,0.670258,0.023151,0.170393,0.901186,0.502789,1.055556,0.222222,0.888889,0.91,0,0.995,0,0,0,0,0.005,0
2,0.01,0.134375,0.1,0.026562,0.265704,0.827264,0.45974,0.850824,0.898459,0.120755,0.870588,0,0.235294,0,0.164706,0.188235,0.458824,0.352941,0,0,0,0
1,0.01,25.909294,23.339033,0.062187,0.235135,0.80344,0.294873,0.784318,0.949758,0.829573,0.060403,0.100671,0.879195,0.251256,0.60804,0.994975,0,0.005025,0,0,0,0
5,0.94,137.868986,0.002221,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
5,0.93,138.550405,0.002208,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
1,0.02,39.667382,5.516094,0.062187,0.220379,0.726898,0.377297,0.797984,0.945744,0.480718,0.870968,2.709677,0.233871,0.376884,0.075377,0.527638,0,0,0.341709,0.130653,0,0
2,0.03,0.797075,0.324497,0.0625,0,0.445993,0.579572,0.884714,0.957119,0.644118,1.054054,0.994595,0.47027,0.075,0.05,0.09,0.415,0,0.455,0,0.04,0
5,0.89,0.853556,0,0.025625,0.488524,0.248463,0.307952,0.713642,0.899229,0.997288,1.036585,1.390244,0,0,0,0,0.012195,0,0.792683,0.195122,0,1
3,1,213.691419,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,52.955919,66.482997,0.0625,0.075584,0.189165,0.074687,0.683047,0.944136,0.762512,0.333333,0.074074,0.185185,0.595,0.11,0.88,0,0.12,0,0,0,0
1,0,8.489298,16.520159,0.0625,0.017072,0.115149,0.07256,0.676435,0.960636,0.399146,0.234694,0,0.836735,0.51,0.33,1,0,0,0,0,0,0
1,0,48.352941,0.352941,0.06125,0.04849,0.726347,0.159033,0.75249,0.960152,0.464802,0,0,1.284091,0.102041,0.892857,1,0,0,0,0,0,0
1,0.04,90.210762,34.979073,0.062187,0.020722,0.275127,0.122374,0.458425,0.96031,0.775367,0.242857,0,0.428571,0.648241,0.085427,1,0,0,0,0,0,0
1,0,0.57346,0.877506,0.0625,0.445993,0.901939,0.349764,0.88946,0.959654,0.42209,0.291429,0.582857,1.565714,0.125,0.525,0.735,0.26,0.005,0,0,0,0
1,0,0.960322,0.106014,0.0625,0.138222,0.646387,0.448149,0.941166,0.964012,0.155238,0.75641,0.089744,0.269231,0.61,0.06,0.945,0.04,0.015,0,0,0,0
3,0,0.218957,0.012491,0.0625,0.361281,0.115149,0.730358,0.956852,0.960107,0.219048,0.909091,3.656566,0.166667,0.01,0.085,0.07,0.045,0.885,0,0,0,0
2,0.17,1.936556,3.814955,0.0625,0.783772,0.078614,0.455262,0.922036,0.961701,0.79199,0.121212,0.024242,1.169697,0.175,0.555,0.775,0.225,0,0,0,0,0
2,0.01,0.005181,0,0.001563,0.313374,0.762183,0.111535,0.338588,0.338588,0.3,0.2,0,0.8,0,0.8,0,1,0,0,0,0,0
1,0,6.035186,0.587262,0.0625,0,0.128573,0.514189,0.902078,0.95587,0.893946,0.715789,0.126316,0.357895,0.05,0.155,0.285,0.12,0,0.06,0,0.535,0
3,1,216.599781,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,214.344695,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,1.418157,2.507156,0.0625,0.110944,0.728599,0.212291,0.798596,0.961298,0.418518,0.676259,1.294964,1.021583,0.305,0.335,0.25,0.565,0,0.18,0.005,0,0
3,1,215.243273,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1,216.418311,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,0.04,15.707098,0.539002,0.0625,0.000035,0.971283,0.174313,0.524073,0.912731,0.683721,0.740741,0.259259,0.444444,0.865,0,0.905,0.06,0.035,0,0,0,1
3,1,216.949041,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,7.122222,14.872222,0.0625,0.064461,0.861687,0.242628,0.795913,0.969778,0.708571,0.07971,0,1.188406,0.31,0.655,0.92,0.045,0,0,0.035,0,0
1,0,159.20979,121.560839,0.060937,0.826092,0.066823,0.353714,0.828048,0.955766,0.945415,0.057592,0.010471,0.026178,0.020513,0.302564,0.979487,0.020513,0,0,0,0,0
1,0.03,9.475686,3.014925,0.0625,0.824592,0.773066,0.150019,0.793871,0.962063,0.4,0.09375,0.067708,0.765625,0.04,0.53,0.5,0.5,0,0,0,0,0
1,0,71.804571,36.994484,0.0625,0.751137,0.717134,0,0.438369,0.965154,0.880342,0.088435,0,0.44898,0.265,0.345,0.14,0.86,0,0,0,0,0
3,1,215.183315,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,25.898361,0.931148,0.0625,0.705554,0.670258,0.111956,0.737538,0.966331,0.424817,0.566176,0.066176,2.992647,0.32,0.34,0.84,0.045,0.105,0,0.01,0,0
3,1,214.83251,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,1,280.492886,0.001707,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.02,3.377778,0.92,0.0625,0.351369,0.514748,0.300125,0.827531,0.937893,0.482353,0.904459,0.082803,0.343949,0.215,0.07,0.645,0.035,0.315,0,0,0.005,0
2,0.07,1.696234,0.02023,0.062187,0.180267,0.348281,0.474017,0.942874,0.950753,0.472973,0.188571,0.611429,0.44,0.120603,0.276382,0.78392,0.20603,0.01005,0,0,0,0
1,0,60.915593,4.916008,0.0625,0.01559,0.238006,0.133087,0.766308,0.956526,0.835972,0.088398,0.005525,0.812155,0.095,0.64,0.18,0.82,0,0,0,0,0
5,0.54,137.917098,0.002221,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
1,0,3.261303,6.722321,0.0625,0.148457,0.286672,0.414072,0.887444,0.957028,0.613615,0.015267,0.167939,0.931298,0.345,0.545,0.945,0.05,0.005,0,0,0,0
1,0.02,8.205212,4.127036,0.0625,0.526524,0.3043,0.450654,0.892573,0.971254,0.494382,0.027586,0.255172,0.303448,0.275,0.17,1,0,0,0,0,0,0
1,0.01,0.23765,0.242323,0.0625,0.000009,0.43492,0.398757,0.739286,0.941753,0.2,0.515789,0.705263,0.336842,0.525,0.145,0.99,0.01,0,0,0,0,0
3,0.05,2.814206,0.096921,0.0625,0.238006,0.361281,0.30123,0.949169,0.960425,0.337688,0.913265,0.117347,0.586735,0.02,0.085,0.11,0,0.855,0,0,0.035,1
1,0,2.490299,0.601493,0.0625,0.057092,0.022344,0.334249,0.89337,0.958935,0.960863,0.87963,0.12963,1.37037,0.46,0.215,0.82,0.15,0.03,0,0,0,0
2,0.03,42.635506,0.001715,0.0625,0.069829,0.189165,0.0344,0.348608,0.973076,0.36,0,0,0,0,0,0,0,0,0,1,0,0
1,0.02,51.905756,65.149905,0.0625,0.075584,0.189165,0.074687,0.683047,0.944136,0.762512,0.333333,0.074074,0.185185,0.595,0.11,0.88,0,0.12,0,0,0,0
5,0.99,278.290286,0.001714,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,0.916429,1.312143,0.0625,0.202264,0.717134,0.438262,0.931943,0.954135,0.427256,0.515625,0.453125,0.567708,0.04,0.335,0.835,0.125,0.01,0,0,0.03,0
5,0.67,137.922337,0.002219,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
1,0.01,3.269463,6.749733,0.0625,0.148457,0.286672,0.414072,0.887444,0.957028,0.613615,0.015267,0.167939,0.931298,0.345,0.545,0.945,0.05,0.005,0,0,0,0
1,0.07,5.154947,2.374125,0.0625,0.381581,0.945659,0.160062,0.816211,0.959846,0.286197,0.294521,0.089041,1.315068,0.27,0.66,0.95,0.05,0,0,0,0,0
2,0,48.083584,13.598599,0.062187,0.002069,0.46555,0.076116,0.517968,0.954664,0.806061,0.090395,0,0.355932,0.110553,0.60804,0.522613,0.467337,0.01005,0,0,0,0
1,0,7.743781,5.975124,0.060937,0,0.438313,0.192772,0.463788,0.831812,0.346496,0,0,0.777778,0.953846,0.025641,1,0,0,0,0,0,0
1,0.03,68.810811,24.304054,0.0625,0.01559,0.610318,0.092897,0.529956,0.932484,0.424408,0.73913,0.152174,0.391304,0.54,0.1,0.925,0.02,0.04,0.005,0.01,0,0
1,0,51.475617,64.665611,0.0625,0.075584,0.189165,0.074687,0.683047,0.944136,0.762512,0.333333,0.074074,0.185185,0.595,0.11,0.88,0,0.12,0,0,0,0
2,0.03,0.42801,0.542337,0.0625,0.491436,0.099097,0.33447,0.735101,0.949232,0.474297,0.248485,0.927273,1.060606,0.175,0.4,0.575,0.415,0,0.01,0,0,0
2,0.08,5.193889,1.265556,0.0625,0.002062,0.693873,0.238767,0.790863,0.968403,0.503497,0.093264,0.015544,0.300518,0.035,0.47,0.03,0.97,0,0,0,0,0
1,0.01,39.836917,2.181961,0.062187,0.0028,0.511938,0.16954,0.7814,0.956038,0.829823,0.327731,0.033613,1.260504,0.40201,0.527638,0.98995,0.01005,0,0,0,0,0
2,0,94.806349,0.55873,0.0625,0.069829,0.909108,0.020322,0.213688,0.92605,0.762115,0.022989,0.982759,0.183908,0.13,0.015,0,1,0,0,0,0,0
1,0.11,6.604782,3.722925,0.0625,0.870307,0.94034,0.039457,0.382648,0.961419,0.266607,0.437186,0,1.160804,0.005,0.965,0.055,0.945,0,0,0,0,0
2,0,9.679254,10.235431,0.0625,0.023357,0.83424,0.218547,0.849509,0.947513,0.310385,0.229167,0.243056,0.5625,0.28,0.325,0.765,0.17,0.065,0,0,0,0
2,0.04,0.906618,0.430775,0.0625,0.000217,0.003399,0.381029,0.940195,0.948714,0.780789,1.042857,1.292857,0.271429,0.3,0.01,0.165,0.46,0,0.355,0,0.02,0
1,0,23.376025,20.310451,0.0625,0.000334,0.371353,0.179709,0.59844,0.956611,0.780509,0.152381,0.009524,0.495238,0.475,0.225,0.905,0.085,0.01,0,0,0,0
1,0.01,39.984476,11.863688,0.0625,0.008525,0.878648,0.034973,0.585054,0.968691,0.701519,0.248619,0,0.701657,0.095,0.75,0.16,0.84,0,0,0,0,0
1,0.02,12.235647,14.971722,0.0625,0.002399,0.717134,0.068407,0.47824,0.939172,0.375796,0.578947,0.894737,0.684211,0.905,0.025,1,0,0,0,0,0,0
3,1,217.80011,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.02,9.938224,9.416023,0.0625,0.202264,0.019544,0.244489,0.879114,0.962237,0.238622,0.622951,0.42623,0.442623,0.695,0.095,0.965,0.01,0.015,0,0,0.01,0
1,0.01,4.728525,1.600486,0.0625,0.479916,0.574213,0.048631,0.787051,0.96328,0.502275,0.445946,0.060811,0.898649,0.26,0.35,0.27,0.73,0,0,0,0,0
5,1,138.132299,0.002217,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
3,0.01,4.157274,0.066667,0.0625,0.3043,0.143265,0.258619,0.72872,0.956583,0.371711,1,4.655,0.21,0,0,0,0.215,0.78,0,0,0.005,0
3,0.07,1.732414,0.051806,0.0625,0.164949,0.861687,0.594729,0.929722,0.972794,0.92615,0.502646,0.84127,0.804233,0.055,0.395,0.645,0,0.355,0,0,0,0
1,0,25.284279,9,0.0625,0.031719,0.286672,0.098002,0.6742,0.964429,0.592764,0.441176,0,2.529412,0.15,0.11,1,0,0,0,0,0,0
5,1,279.135197,0.001711,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
5,0.96,280.399772,0.001708,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0,60.907277,4.912682,0.0625,0.01559,0.238006,0.133087,0.766308,0.956526,0.835972,0.088398,0.005525,0.812155,0.095,0.64,0.18,0.82,0,0,0,0,0
3,1,216.48136,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
3,0.02,21.629349,3.240785,0.0625,0.693873,0.705554,0.147112,0.756043,0.950429,0.554388,0.388489,0.848921,0.683453,0.305,0.285,0.8,0.06,0.11,0.03,0,0,0
1,0,48.372549,0.352941,0.06125,0.04849,0.726347,0.159033,0.75249,0.960152,0.464802,0,0,1.284091,0.102041,0.892857,1,0,0,0,0,0,0
1,0.05,4.809871,1.62055,0.0625,0.479916,0.574213,0.048631,0.787051,0.96328,0.502275,0.445946,0.060811,0.898649,0.26,0.35,0.27,0.73,0,0,0,0,0
1,0,2.079585,1.49308,0.0625,0.445993,0.143265,0.461809,0.93635,0.968993,0.237676,0.234899,1.302013,1.107383,0.255,0.4,1,0,0,0,0,0,0
2,0.02,9.592413,0.096045,0.0625,0.34162,0.739938,0.144936,0.783351,0.955801,0.500895,0.143617,0.457447,0.882979,0.06,0.405,0,1,0,0,0,0,0
1,0,4.754469,0.838015,0.0625,0.253523,0.843645,0.266229,0.888068,0.956174,0.522769,0.134146,0.213415,0.731707,0.18,0.46,1,0,0,0,0,0,0
1,0,3.67313,0.476454,0.061875,0.022045,0.813193,0.274393,0.741447,0.96219,0.513208,0.266055,1.110092,0.376147,0.449495,0.111111,1,0,0,0,0,0,0
1,0,0.310121,0.181377,0.0625,0.095395,0.634388,0.539602,0.859746,0.953754,0.285714,0.096045,0.056497,0.926554,0.115,0.73,0.99,0,0.01,0,0,0,0
2,0.01,42.739503,0.001714,0.0625,0.069829,0.189165,0.0344,0.348608,0.973076,0.36,0,0,0,0,0,0,0,0,0,1,0,0
3,1,212.911344,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,44.031156,52.370854,0.0625,0.610318,0.503049,0.150795,0.730406,0.964701,0.759568,0.3125,0.0625,0.4375,0.6,0.18,1,0,0,0,0,0,0
5,0.93,137.860741,0.002222,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,1
1,0.07,0.462932,0.418703,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
3,1,213.085305,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,2.994821,1.757639,0.0625,0.019544,0.17076,0.461759,0.876623,0.961397,0.471594,0.293578,0,0.954128,0.455,0.285,0.935,0.065,0,0,0,0,0
1,0,4.557471,24.287356,0.062187,0.000002,0.235135,0.122891,0.32669,0.896261,0.175627,0.875,0.625,0.4375,0.919598,0.01005,0.904523,0.095477,0,0,0,0,0
1,0.01,1.059783,1.016722,0.0625,0.861687,0.491436,0.431083,0.923438,0.953677,0.32762,0.554745,0.912409,0.934307,0.315,0.245,1,0,0,0,0,0,0
3,1,214.632967,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
5,0.81,279.95672,0.001708,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
1,0.03,1.65761,0.686998,0.0625,0.245676,0.773066,0.464674,0.9421,0.968068,0.654738,0.565574,0.860656,0.803279,0.39,0.275,0.8,0.055,0,0.145,0,0,0
3,1,217.352683,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
2,0,294.144798,132.820807,0.0625,0.095395,0.238006,0.18303,0.75164,0.949554,0.48017,1.119318,0.022727,0.255682,0.12,0,0.015,0.76,0,0,0.105,0.12,0
3,1,214.808896,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.04,0.380823,0.21981,0.062187,0.823576,0.131095,0.4891,0.948632,0.962078,0.481563,0.43038,1.658228,0.924051,0.603015,0.115578,0.678392,0.040201,0,0.281407,0,0,0
1,0.01,3.799273,2.629428,0.0625,0.099097,0.658348,0.425807,0.892029,0.95424,0.63047,0.128205,0.08547,0.726496,0.415,0.39,0.95,0,0,0.05,0,0,0
3,0.07,1.153028,0.326399,0.0625,0.128573,0.046463,0.42748,0.81294,0.924321,0.634536,0.857143,2.376623,0.753247,0.615,0.065,0.645,0.185,0.12,0.05,0,0,0
3,1,214.491209,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
2,0,1.766234,1.834416,0.0625,0.202264,0.423975,0.226365,0.884933,0.963778,0.230608,0.415094,0.018868,0.716981,0.205,0.295,0,1,0,0,0,0,0
1,0,45.889831,0.101695,0.0625,0,0.610318,0.027794,0.232273,0.739219,0.183273,0.890909,0.509091,0.181818,0.725,0.005,0.24,0.76,0,0,0,0,0
1,0,6.108704,1.883694,0.0625,0.1538,0.468498,0.484846,0.897079,0.959635,0.606014,0.244275,0.152672,0.21374,0.345,0.12,0.76,0.13,0.11,0,0,0,0
5,0.99,277.452517,0.001716,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
2,0,78.21814,148.738232,0.0625,0,0.039279,0.05123,0.54181,0.947412,0.961316,0.036765,0.022059,0.610294,0.32,0.475,0.71,0.29,0,0,0,0,0
1,0.01,5.829132,1.188796,0.0625,0.586234,0.332036,0.270034,0.734926,0.949797,0.681614,0.212766,0.265957,0.542553,0.53,0.145,0.445,0.495,0.06,0,0,0,0
1,0,48.162698,2.412698,0.0625,0.223189,0.182866,0.083817,0.671627,0.954091,0.257042,0.211055,0,0.527638,0.005,0.49,1,0,0,0,0,0,0
1,0.02,10.764814,4.174099,0.0625,0.23051,0.332036,0.273409,0.802651,0.972068,0.449457,0.050847,0.016949,0.271186,0.41,0.16,0.615,0.385,0,0,0,0,0
1,0.01,0.254339,0.242323,0.0625,0.000009,0.43492,0.398757,0.739286,0.941753,0.2,0.515789,0.705263,0.336842,0.525,0.145,0.99,0.01,0,0,0,0,0
3,1,218.483853,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0.01,4.69,0.159231,0.062187,0.00507,0.738313,0.278988,0.660317,0.932506,0.622642,0.09434,0.132075,0.830189,0.733668,0.21608,1,0,0,0,0,0,0
1,0.04,0.700352,1.267606,0.0625,0.445993,0.634388,0.378262,0.894335,0.960911,0.336724,0.671429,2.035714,0.642857,0.3,0.19,0.93,0,0.07,0,0,0,0
3,0,2.84096,0.037388,0.061875,0.000004,0.124513,0.60046,0.94695,0.964219,0.623482,0.526718,0.801527,0.221374,0.338384,0.111111,0.727273,0.050505,0.222222,0,0,0,0
1,0.04,0.355088,0.658186,0.062187,0.043447,0.10099,0.446528,0.931211,0.955905,0.448225,0.420561,0.570093,1.252336,0.462312,0.261307,0.974874,0.005025,0,0.020101,0,0,0
1,0.02,16.594663,13.209657,0.0625,0.000052,0.762183,0.069197,0.484971,0.948939,0.780814,0.428571,0.230769,1.450549,0.545,0.24,1,0,0,0,0,0,0
5,0.97,278.900685,0.001712,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0,0.97197,1.642321,0.0625,0.646387,0.061916,0.655521,0.923854,0.96295,0.551829,0.858586,5.232323,0.186869,0.01,0.155,0.09,0.095,0.815,0,0,0,0
3,0.06,0.069955,0,0.0625,0.027846,0.371353,0.510442,0.937796,0.968098,0.855035,0.92,0.25,0.09,0,0.025,0.025,0.16,0.815,0,0,0,0
1,0.01,4.933858,3.498031,0.0625,0.278121,0.634388,0.25743,0.815597,0.969234,0.471429,0.0625,0.0625,1.6875,0.12,0.76,1,0,0,0,0,0,0
5,1,279.294353,0.001711,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
2,0.04,1.602326,1.004651,0.0625,0.43492,0.23051,0.485292,0.907862,0.95585,0.169231,0.122137,0.015267,0.824427,0.345,0.445,0.825,0.17,0,0,0,0.005,0
2,0,9.830724,1.910812,0.0625,0.295399,0.023357,0.190426,0.814245,0.955376,0.385079,1.225166,2.748344,0.324503,0.245,0.005,0.23,0.77,0,0,0,0,0
2,0,13.473493,0.96641,0.061875,0.69079,0.289913,0.211897,0.741733,0.974844,0.838204,0.367347,0.061224,0.040816,0.752525,0.015152,0.292929,0.707071,0,0,0,0,0
1,0,2.193878,1.091837,0.061875,0.618469,0.832987,0.421821,0.895127,0.958605,0.101604,0.58427,0.55618,0.808989,0.10101,0.313131,0.717172,0.222222,0.020202,0,0,0.040404,0
5,1,277.232398,0.001717,0.0625,0.693873,0.852797,0,0.480274,0.961561,0.999952,1,0.005,0.99,0,1,0,0,0,0,1,0,1
3,0.02,11.310874,7.662687,0.061875,0.028781,0.922398,0.375771,0.894061,0.956709,0.596557,0.09434,0.012579,0.245283,0.19697,0.252525,0.873737,0.005051,0.020202,0.10101,0,0,0
2,0,92.246795,0.560897,0.0625,0.069829,0.909108,0.020322,0.213688,0.92605,0.762115,0.022989,0.982759,0.183908,0.13,0.015,0,1,0,0,0,0,0
2,0.01,239.465156,104.653258,0.0625,0.000371,0.075584,0.005087,0.194652,0.891719,0.268735,0.6,2.2,0,0.9,0,0,1,0,0,0,0,0
1,0,15.984894,13.69713,0.060032,0.305297,0.475304,0.384098,0.839674,0.943585,0.503899,0.421451,0.610212,0.705515,0.28134,0.255893,0.62107,0.199681,0.132426,0.027431,0.011699,0.007693,0
1,0,7.3734,1.480801,0.0625,0.915971,0.824592,0.346967,0.906523,0.957708,0.622857,0.05914,0.016129,0.860215,0.07,0.475,0.655,0.345,0,0,0,0,0
3,0,11.738028,0.255986,0.0625,0.693873,0.445993,0.407807,0.93661,0.951805,0.312925,0.61809,0.61809,0.437186,0.005,0.035,0.24,0.545,0.215,0,0,0,0
3,1,216.283443,0,0.0625,0,0,0,0.134934,0.282507,1,0,0,0,0,0,0,0,1,0,0,0,1
