@relation metaDMTraining

@attribute textProbability numeric
@attribute deviceType {1,2,3,4,5,6}
@attribute isReply {0,1}
@attribute isRetweet {0,1}
@attribute hashtagDensity numeric
@attribute urlDensity numeric
@attribute mentionDensity numeric
@attribute accountRep numeric
@attribute statusesPerDay numeric
@attribute favoritesPerDay numeric
@attribute class_attr {0,1}

@data
1,3,0,0,0,0,0,1,218.614333,0,1
0,1,0,0,0,0,0,0.665094,6.164091,7.028182,0
0.08,1,1,0,0,0,0.086957,0.387088,5.101073,5.844365,0
0.93,5,1,0,0,0.111111,0.111111,0.999945,278.120571,0.001714,1
0,1,1,0,0,0,0.666667,0.723164,56.144114,53.243124,0
1,3,0,0,0,0,0,1,213.705882,0,1
1,5,1,0,0,0.1,0.1,0.999945,278.733447,0.001712,1
0.01,3,0,0,0,0.052632,0,0.899711,6.617376,0.264672,0
0,1,1,0,0,0,0.076923,0.434804,13.987952,34.625542,0
0.98,5,0,0,0.052632,0.052632,0,0.994709,35.10084,0,1
1,3,0,0,0,0,0,0.789474,10.07178,0.000983,1
0.02,1,0,0,0,0,0,0.648073,16.148893,11.855131,0
0.01,3,0,0,0.357143,0.071429,0,0.904666,1.667754,0.290217,0
0.02,2,1,0,0,0,0.095238,0.744696,73.945059,76.972173,0
0.06,3,0,0,0,0.052632,0,0.701613,1.602473,1.206714,0
0.02,4,0,0,0.076923,0.076923,0,0.592119,49.24144,0.117896,0
0.11,3,0,0,0,0.047619,0,0.317647,1.352941,2.238824,0
0.01,1,0,0,0,0,0,0.688822,4.447954,2.125269,0
0,2,1,0,0,0,0.333333,0.979541,14.510638,7.87234,0
1,3,0,0,0,0,0,1,214.525275,0,1
0,1,0,0,0,0,0,0.531923,18.939908,0.984404,0
0,2,1,0,0,0,0.5,0.733755,16.764045,110.093633,0
0.01,1,0,0,0,0,0,0.121483,13.145172,2.665091,0
0,1,0,0,0.166667,0,0,0.347339,2.472996,9.981808,0
0,2,1,0,0.1,0,0.8,0.677632,97.173502,0.55836,0
0,1,1,0,0,0,0.166667,0.550343,46.814286,8.285714,0
0.06,2,0,0,0,0.052632,0,0.365396,0.238733,0.124283,0
0.01,1,0,0,0.142857,0,0,0.460396,1.027356,1.387538,0
0.02,1,1,0,0,0.142857,0.142857,0.489011,0.167828,0.609115,0
1,3,0,0,0,0,0,1,217.161096,0,1
0,1,1,0,0,0,0.090909,0.558052,1.006874,0.195007,0
0.04,1,0,0,0.052632,0.052632,0,0.52381,10.133094,0.626349,0
1,3,0,0,0,0,0,1,214.269231,0,1
0,2,0,0,0,0.0625,0,0.709444,4.680631,1.844595,0
0,1,0,0,0,0,0,0.402439,2.360656,5.177596,0
0.09,1,0,0,0,0,0,0.738133,3.173174,0.545553,0
0,2,0,0,0,0,0,0.333333,41.945549,0.001729,0
0.02,1,0,0,0.047619,0,0,0.295359,0.055878,0.039913,0
0,1,1,0,0,0,0.5,0.431183,1.484314,0.044061,0
0.96,5,1,0,0,0.125,0.125,0.999945,278.101143,0.001714,1
0.01,1,1,0,0,0,0.125,0.593605,7.489575,5.099614,0
1,3,0,0,0,0,0,1,213.818482,0,1
0.05,3,0,0,0,0.045455,0,0.380295,1.706535,0.146732,0
0,2,1,0,0,0,0.5,0.743762,38.243041,15.498929,0
1,3,0,0,0,0,0,1,213.027518,0,1
0.04,2,1,0,0.045455,0.045455,0.090909,0.562262,3.215986,1.855442,0
0,1,0,0,0,0,0,0.425185,1.464727,1.429453,0
0.02,2,1,0,0.0625,0,0.1875,0.591244,1.211996,0.468459,0
0.12,3,0,0,0,0.055556,0,0.570863,1.692151,0.557544,0
1,3,0,0,0,0,0,1,214.336264,0,1
0.01,2,0,0,0.466667,0.066667,0,0.336232,4.562072,0.013034,0
0,1,0,0,0.083333,0.083333,0,0.591289,2.153819,0.14541,0
1,5,1,0,0,0.125,0.125,0.999945,280.437927,0.001708,1
0,1,1,0,0,0,0.166667,0.658621,4.469122,0.832069,0
0.01,3,0,0,0,0.076923,0,0.445693,0.607304,0.022957,0
0.24,3,0,0,0,0.052632,0,0.529757,27.194631,45.597315,0
0,1,1,0,0,0.047619,0.047619,0.221964,48.295276,2.492126,0
0.07,1,1,0,0,0,0.090909,0.394961,2.951064,0.969149,0
0,1,0,0,0,0,0,0.23458,0.890843,1.345577,0
0.03,1,0,0,0,0,0,0.214015,2.468065,4.946616,0
1,3,0,0,0,0,0,1,214.890719,0,1
0,1,1,0,0,0,0.2,0.666889,40.514349,34.357616,0
0.01,1,1,0,0,0,0.272727,0.295161,1.213115,4.251366,0
0.11,1,0,0,0,0,0,0.63728,11.113744,0.480779,0
0.01,1,0,0,0,0.090909,0,0.480769,0.177983,0.121951,0
0.01,1,1,0,0,0.0625,0.375,0.378313,9.488105,17,0
0,1,0,0,0.3,0,0.1,0.597588,7.409128,4.925835,0
0,1,0,0,0.043478,0,0,0.352827,1.082456,0.085614,0
0.02,1,0,0,0,0,0,0.841137,73.790058,12.945003,0
0,1,1,0,0,0,0.2,0.457935,9.806122,7.891327,0
0.01,1,0,0,0.25,0.25,0,0.431544,8.989399,13.70318,0
0.01,2,0,0,0,0,0,0.245283,1.622951,0.639344,0
0,1,1,0,0,0,0.2,0.170732,0.16129,2.901935,0
1,3,0,0,0.142857,0.071429,0,0.363636,0.175341,0.000349,1
0.97,5,0,0,0.1,0.05,0,0.994709,35.096849,0,1
0.08,1,1,0,0,0.041667,0.041667,0.337986,7.516685,4.583052,0
0,1,0,0,0,0,0,0.501496,13.348736,11.451625,0
0,1,0,0,0.333333,0,0,0.692521,0.678288,0.005388,0
0,1,0,0,0.055556,0.055556,0.111111,0.545358,4.615556,0.285778,0
0,1,0,0,0,0.5,0,0.4,5.24954,0.430147,0
0,1,0,0,0,0,0,0.189873,1.120949,0.042688,0
0,2,1,0,0,0,0.133333,0.716287,12.50358,50.260143,0
1,3,0,0,0,0,0,1,217.733297,0,1
0,1,0,0,0,0,0,0.679487,0.091144,0.073947,0
0.02,1,0,0,0,0,0,0.410959,4.713801,7.199095,0
0,3,0,0,0.4,0.1,0,0.337079,0.629667,0.327,0
0.03,1,1,0,0,0,0.076923,0.764965,23.393661,20.356851,0
0,1,1,0,0,0,0.166667,0.422156,6.086142,25.888577,0
0.01,2,0,0,0.222222,0,0.055556,0.476151,293.881529,132.650106,0
0.84,3,0,0,0,0.1,0,0.309417,0.469142,0.651044,1
1,5,1,0,0,0.1,0.1,0.999945,280.780307,0.001707,1
0,2,1,0,0,0,0.333333,0.746182,3.119041,3.095344,0
1,3,0,0,0,0,0,1,218.126984,0,1
0,2,1,0,0.1,0,0.8,0.677632,97.274448,0.55836,0
0.01,1,1,0,0,0,0.043478,0.713977,8.021188,7.391064,0
0,1,1,0,0,0,0.2,0.369565,2.617647,3.882353,0
1,3,0,0,0,0,0,1,216.493421,0,1
0,3,0,0,0.461538,0.076923,0,0.617342,1.307188,0.465553,0
1,3,0,0,0,0,0,1,212.724119,0,1
1,5,1,0,0,0.142857,0.142857,0.999945,279.953303,0.001708,1
1,3,0,0,0,0,0,1,216.924932,0,1
0,1,1,0,0,0,0.272727,0.432392,13.815065,34.395944,0
0,1,0,0,0,0,0.166667,0.594872,44.819672,0.163934,0
1,3,0,0,0,0,0,1,213.264172,0,1
0.02,2,0,0,0,0,0,0.333333,41.931661,0.00173,0
0,1,1,0,0,0,0.2,0.636193,27.519865,44.210101,0
0.02,1,0,0,0,0.076923,0,0.620961,23.078281,4.167746,0
0.03,1,0,0,0,0.045455,0,0.379747,1.315645,0.150046,0
0,2,1,0,0,0,0.038462,0.812915,5.997239,0.059717,0
0,2,0,0,0.1,0,0.25,0.629714,121.341001,31.728687,0
0.01,3,0,0,0,0.142857,0,0.892206,2.109387,0.521877,0
0.91,5,0,0,0.052632,0.052632,0,0.975882,138.109306,0.002216,1
0,2,1,0,0,0,0.4,0.655527,9.008602,33.673118,0
0.94,5,1,0,0,0.090909,0.090909,0.999945,277.712979,0.001715,1
0.04,3,0,0,0,0.071429,0,0.632154,0.635546,0.073491,0
0.06,3,0,0,0.052632,0.052632,0,0.363248,0.053808,0.019454,0
0.01,3,0,0,0,0.052632,0,0.544304,2.887427,0.121711,0
1,5,1,0,0,0.125,0.125,0.999945,278.052,0.001714,1
0,1,0,0,0,0,0,0.673832,136.296062,44.16737,0
0,1,1,0,0,0,0.333333,0.72449,57.754923,54.461707,0
0,1,1,0,0,0,0.071429,0.301802,2.45576,2.70409,0
0.03,2,0,0,0,0,0,0.455575,1.846154,0.28328,0
1,3,0,0,0,0,0,1,214.698352,0,1
0.04,1,0,0,0,0.076923,0,0.501003,2.00278,1.386469,0
0.02,1,0,0,0,0,0,0.347465,2.475568,10.020455,0
0.01,1,1,0,0,0,0.166667,0.757506,4.294164,0.286722,0
1,3,0,0,0,0,0,1,214.56044,0,1
0,1,1,0,0,0,0.033333,0.191667,0.11587,0.377438,0
0.63,5,0,0,0.117647,0.058824,0,0.975882,137.950407,0.002221,1
0,1,0,0,0,0.222222,0,0.584639,1.87205,0.997788,0
0,1,1,0,0,0,0.166667,0.504,2.877373,1.088763,0
0,1,1,0,0,0,0.058824,0.809096,72.304006,37.64729,0
0,2,1,0,0,0,0.055556,0.554491,1.754738,0.596433,0
0.02,1,1,0,0,0,0.142857,0.568627,51.369598,23.038748,0
0.01,1,0,0,0,0,0,0.360313,8.73155,17.305102,0
0,1,1,0,0,0,0.038462,0.841459,73.633862,12.896296,0
0.01,1,1,0,0,0,0.041667,0.485064,8.086379,15.968992,0
0.01,2,0,0,0,0,0,0.68935,45.244779,39.263158,0
0.64,3,0,0,0,0.125,0,0.554651,6.073055,0.222902,1
0,1,0,0,0,0,0,0.281863,5.957143,13.657143,0
0,1,0,0,0,0.5,0,0.804054,21.803535,4.834343,0
0,1,0,0,0,0,0,0.736246,5.304579,1.482428,0
0.04,1,1,0,0,0,0.2,0.469052,5.179644,1.769231,0
0.82,5,1,0,0,0.071429,0.071429,0.999945,277.520297,0.001715,1
0,1,1,0,0,0,0.045455,0.422156,6.044173,25.795113,0
0,1,1,0,0,0,0.045455,0.768924,2.047247,2.166771,0
0,2,1,0,0,0,0.428571,0.276913,49.055034,80.206711,0
0,1,1,0,0.1,0,0.1,0.13413,2.013699,9.328767,0
1,3,0,0,0,0,0,1,216.059792,0,1
0,2,1,0,0,0,0.076923,0.605263,19.765345,0.050512,0
0.01,1,0,0,0,0.166667,0.166667,0.809712,72.122738,37.407553,0
0,1,1,0,0,0,0.142857,0.749175,1.464435,3.88546,0
0,1,0,0,0,0,0,0.296154,1.282869,1.478088,0
0.07,1,0,0,0,0,0,0.430894,0.456166,0.177746,0
0.99,5,1,0,0,0.125,0.125,0.999945,278.118857,0.001714,1
0.02,1,1,0,0,0,0.058824,0.658537,4.275711,2.845733,0
0.05,2,0,0,0,0.166667,0,0.542515,14.514876,3.524326,0
0.02,1,0,0,0,0,0.111111,0.439024,3.038009,3.918094,0
0,2,1,0,0,0,0.045455,0.365898,0.234362,0.12319,0
0.03,1,0,0,0,0,0,0.286083,5.789474,12.855263,0
0,2,1,0,0,0,0.5,0.762543,6.283203,4.171875,0
0.01,1,0,0,0,0.166667,0,0.80967,72.370196,37.763922,0
0.04,1,0,0,0,0,0,0.544402,12.692828,63.979702,0
0.09,4,0,0,0.2,0.1,0,0.930518,13.654457,0.000691,1
0.07,2,0,0,0.25,0.083333,0,0.459008,8.606979,3.632285,0
1,3,0,0,0,0,0,1,213.318107,0,1
1,3,0,0,0,0,0,1,213.661166,0,1
0.02,1,1,0,0,0,0.2,0.120519,13.214286,2.659704,0
1,3,0,0,0,0,0,1,215.240395,0,1
0.01,2,1,0,0,0,0.058824,0.763896,32.787879,76.50404,0
0.79,5,0,0,0,0,0,0.975897,137.911111,0.002222,1
1,5,1,0,0,0.125,0.125,0.999945,279.075913,0.001712,1
0,1,1,0,0,0,0.2,0.809457,72.341961,37.741961,0
0,1,1,0,0,0,0.153846,0.209239,0.659936,0.866631,0
0.02,1,1,0,0,0,0.1,0.625,6.040264,12.24399,0
0.01,1,0,0,0,0,0,0.210031,9.359413,4.93643,0
0.04,1,0,0,0.2,0.05,0,0.289199,0.239421,0.265033,0
0.04,1,0,0,0.133333,0,0,0.987483,34.051264,0.51869,0
1,3,0,0,0,0,0,1,218.361248,0,1
0.73,5,0,0,0.285714,0.071429,0,0.547204,0.012959,0,1
0.98,3,0,0,0.2,0.1,0,0.400731,2.406629,1.752223,1
0.01,2,0,0,0,0,0,0.513423,5.242508,1.279134,0
0.17,1,0,0,0,0.111111,0.111111,0.560526,0.23309,0.519196,0
0.98,5,0,0,0.130435,0,0,0.813333,23.392749,0,1
0,1,1,0,0,0,0.033333,0.699256,39.869021,11.726651,0
0,1,0,0,0,0.5,0,0.346377,6.097248,7.722936,0
0.02,1,0,0,0,0,0,0.498896,17.272829,38.697105,0
0.03,1,0,0,0.047619,0,0.047619,0.506383,0.116618,0.23688,0
0.01,1,0,0,0,0,0,0.523973,0.935752,0.981859,0
0.06,1,1,0,0,0,0.086957,0.290323,0.010013,0.161452,0
0,2,1,0,0.090909,0,0.818182,0.673333,94.257962,0.56051,0
0,1,1,0,0,0,0.75,0.637037,14.269338,3.601742,0
0.05,1,0,0,0,0,0,0.656478,89.81541,22.830164,0
0.91,5,0,0,0.142857,0,0,0.814159,23.409295,0,1
0.9,5,1,0,0,0.1,0.1,0.999945,279.670655,0.001709,1
0,2,1,0,0,0,0.5,0.344569,8.693383,2.782852,0
0.06,2,1,0,0,0,0.086957,0.903453,19.928965,35.832211,0
1,3,0,0,0,0,0,1,217.294795,0,1
0.08,3,0,0,0,0.166667,0,0.367232,2.378529,1.372962,0
0.02,1,0,0,0,0.083333,0,0.812841,60.939659,4.906367,0
0,2,1,0,0,0,0.047619,0.194444,0.158784,0.121622,0
0.01,1,0,0,0,0,0,0.430556,2.844402,2.110057,0
0.01,1,1,0,0,0,0.2,0.941532,8.522528,16.42481,0
0,1,1,0,0.058824,0.058824,0.058824,0.995924,9.967196,1.335813,0
0,1,1,0,0,0,0.333333,0.480334,4.937795,3.500787,0
0.01,1,1,0,0,0,0.086957,0.492407,6.690352,5.376215,0
0.01,1,0,0,0,0,0,0.525386,2.681818,1.271453,0
0,2,0,0,0,0.181818,0,0.509881,1.939394,3.814394,0
1,5,1,0,0,0.125,0.125,0.999945,281.097838,0.001706,1
0,2,1,0,0.090909,0,0.818182,0.679245,97.792453,0.556604,0
0,2,1,0,0,0,0.125,0.999036,2.159794,1.116716,0
0.01,2,1,0,0,0,0.166667,0.801081,4.722481,0.102546,0
0,2,0,0,0,0,0,0.732733,11.279121,2.209341,0
0.01,1,0,0,0,0,0,0.457273,8.780142,4.546099,0
0.01,1,0,0,0.090909,0,0,0.349265,0.899791,0.387613,0
0.14,3,0,0,0.384615,0.076923,0,0.155844,0.010045,0.002232,0
0.01,2,0,0,0,0,0,0.272727,42.345095,0.001721,0
0,1,0,0,0,0.125,0,0.385376,12.418345,21.546421,0
0.02,3,0,0,0,0.052632,0,0.834356,1.046382,0.042053,0
0.17,1,1,0,0,0.142857,0.142857,0.151915,23.797872,12.358156,0
0,1,1,0,0,0,0.166667,0.550343,46.842857,8.285714,0
0.01,1,0,0,0,0,0.217391,0.531099,8.557071,7.950467,0
0.02,6,0,0,0.090909,0.090909,0,0.506277,190.264062,45.164844,0
0,1,0,0,0,0.5,0,0.503333,5.56072,6.316342,0
0.02,1,0,0,0,0,0.090909,0.200252,1.271505,0.908602,0
0,2,0,0,0,0,0,0.304348,41.872837,0.00173,0
0.05,1,0,0,0,0.1,0,0.864281,6.331261,2.998903,0
0,2,1,0,0,0,0.333333,0.69718,18.24717,5.679874,0
0,6,0,0,0.071429,0.071429,0,0.143074,21.296475,0.147892,0
0.03,1,0,0,0,0.045455,0.045455,0.451777,0.677582,1.259446,0
0.02,1,0,0,0.153846,0,0,0.129412,9,110,0
0,1,1,0,0,0,0.25,0.322481,30.493333,165.273333,0
0.1,1,0,0,0,0.066667,0,0.522139,1.714768,3.734633,0
0,1,1,0,0,0,0.142857,0.623722,0.554276,0.549845,0
0.95,5,1,0,0,0.1,0.1,0.999945,279.450399,0.00171,1
0,1,1,0,0,0,0.166667,0.275105,8.699507,6.160099,0
0.01,2,1,0,0.05,0,0.1,0.467153,0.099049,0.087163,0
1,5,0,0,0,0,0,0.930396,10.71341,0,1
0.94,3,0,0,0,0.166667,0,0.690909,11.622761,7.730594,1
1,3,0,0,0,0,0,1,214.283516,0,1
0.89,5,0,0,0,0.0625,0,0.994709,35.08792,0,1
0,2,1,0,0,0,0.1,0.745433,74.528322,77.653367,0
0.01,1,0,0,0,0.052632,0,0.371991,2.284455,0.513571,0
0,1,0,0,0,0.5,0,0.307692,0.515924,6.955414,0
0.01,2,1,0,0,0,0.083333,0.797297,1.003451,0.176674,0
1,3,0,0,0,0,0,1,215.510428,0,1
1,5,1,0,0,0.125,0.125,0.999945,280.007407,0.001709,1
0.03,3,0,0,0.133333,0.066667,0,0.554993,5.693638,6.966518,0
0,2,0,0,0.333333,0,0,0.452575,4.743346,3.275665,0
0,1,0,0,0,0,0,0.886719,9.255297,10.427966,0
0.09,3,0,0,0,0.058824,0,0.701478,1.273298,0.812168,0
0.01,1,1,0,0.142857,0,0.071429,0.337613,7.510296,4.581056,0
1,3,0,0,0,0,0,1,215.62404,0,1
0,1,1,0,0,0,0.166667,0.784297,21.790814,12.976843,0
0.03,3,0,0,0,0.052632,0.052632,0.791667,0.458761,0.916106,0
0,2,1,0,0,0,0.333333,0.545557,9.96129,0.0681,0
1,3,0,0,0,0,0,1,218.324576,0,1
0,1,1,0,0,0,0.166667,0.43125,1.256019,0.298297,0
1,3,0,0,0,0,0,1,216.949589,0,1
0.02,3,0,0,0,0.25,0,0.406977,2.349101,0.220435,0
0.03,1,0,0,0,0.25,0,0.437117,10.175916,8.685864,0
0,2,0,0,0,0,0,0.272727,42.688946,0.001714,0
0,3,0,0,0.666667,0.083333,0,0.35337,1.280241,0.575549,0
0.04,2,0,0,0.111111,0,0.055556,0.876831,0.135824,0.022696,0
1,3,0,0,0.142857,0.071429,0,0.243039,1.058885,0.008062,1
0.01,1,1,0,0,0,0.035714,0.531915,7.185185,13.407407,0
0,1,1,0,0.0625,0.0625,0.125,0.569937,14.090909,25.080552,0
0,2,0,0,0.117647,0,0.058824,0.476298,294.241189,132.887898,0
0.99,5,0,0,0.1,0.05,0,0.975897,137.974093,0.002221,1
0,1,1,0,0,0,0.142857,0.608549,18.22664,25.946985,0
0.06,1,0,0,0,0.055556,0.055556,0.506133,190.221094,45.161719,0
0,2,1,0,0,0,0.0625,0.197019,9.680312,5.097466,0
0.01,2,0,0,0.266667,0.066667,0,0.652941,0.097215,0.018228,0
0.97,3,0,0,0,0.142857,0,0.530435,0.567688,0.098979,1
0,1,1,0,0,0,0.111111,0.433555,4.89905,6.476841,0
0,2,1,0,0,0,0.25,0.658371,105.2,154.178261,0
0,2,1,0,0,0,0,0.481793,1.190725,4.401674,0
0.01,1,0,0,0.125,0.125,0,0.499426,4.590139,6.826913,0
0.02,1,1,0,0,0,0.05,0.027778,0.020833,4.729167,0
0.09,2,0,0,0,0,0.066667,0.994374,8.782263,0,0
0.02,2,1,0,0,0,0.058824,0.732813,11.29654,2.216914,0
0.01,1,0,0,0,0.333333,0,0.51845,2.377582,0.830769,0
0.02,1,1,0,0,0.052632,0.052632,0.221166,48.366142,2.496063,0
0,1,0,0,0.055556,0.055556,0.111111,0.545358,4.608,0.285778,0
0.02,1,0,0,0.055556,0.111111,0.055556,0.43565,1.819085,0.005676,0
0.01,1,1,0,0,0,0.090909,0.511785,0.344651,0.237668,0
0,2,1,0,0,0,0.083333,0.098592,6.8,6.4,0
0.01,3,0,0,0,0.05,0,0.805855,3.611244,0.163181,0
0.01,2,0,0,0,0,0,0.329268,2.642509,0.115331,0
0.96,5,1,0,0,0.125,0.125,0.999945,280.519067,0.001707,1
0,2,1,0,0.090909,0,0.818182,0.673333,94.321656,0.56051,0
1,3,0,0,0,0,0,1,214.544505,0,1
0,1,1,0,0,0,0.1,0.363333,0.401862,0.143983,0
0,2,1,0,0,0,0.5,0.732014,16.838951,110.194757,0
0.04,1,0,0,0,0.041667,0,0.504193,0.79031,0.330024,0
0,3,0,0,0,0.071429,0,0.546419,6.050733,5.433484,0
0.98,5,1,0,0,0.083333,0.083333,0.999945,280.612408,0.001707,1
0.01,1,1,0,0,0,0.055556,0.995719,14.897587,1.082492,0
0.03,1,0,0,0.166667,0,0,0.255539,0.116554,0.035895,0
0,1,0,0,0,0,0,0.525386,2.682243,1.271453,0
0,1,0,0,0,0,0,0.423913,0.981096,0.862634,0
0.02,1,0,0,0,0,0,0.336463,1.766635,0.720532,0
0.01,1,0,0,0.375,0.125,0,0.523723,1.580589,1.27383,0
0.04,3,0,0,0.384615,0.076923,0,0.146853,0.282362,0.028009,0
0,1,1,0,0,0,0.266667,0.786987,9.775297,4.990928,0
0.9,5,0,0,0,0,0,0.996317,10.873359,0,1
0.04,1,0,0,0.0625,0.0625,0,0.6,5.364621,2.512635,0
0,1,0,0,0,0.333333,0,0.214697,5.122745,0.238062,0
1,3,0,0,0,0,0,1,217.680175,0,1
0.01,2,0,0,0,0,0,0.626793,28.758473,14.735878,0
0.04,1,0,0,0,0.047619,0.095238,0.80903,72.304553,37.67033,0
0.16,2,0,0,0,0.071429,0.071429,0.581725,2.89212,0.166354,0
1,5,1,0,0,0.1,0.1,0.999945,278.631068,0.001713,1
0,1,1,0,0.1875,0,0.0625,0.628094,2.336528,1.277903,0
0.01,3,0,0,0,0.083333,0,0.267873,2.877828,4.689722,0
1,5,0,0,0.083333,0.083333,0,0.975939,138.728676,0.002206,1
0,1,1,0,0,0,0.105263,0.989651,5.445037,0.467449,0
0.01,3,0,0,0,0.058824,0,0.385298,0.416755,0.005325,0
0,1,1,0,0.111111,0,0.111111,0.251346,7.800797,0.029216,0
0.03,1,1,0,0,0,0.166667,0.235294,2.977654,1.553073,0
0,1,1,0,0,0,0.125,0.388889,0.025903,0.030675,0
0.01,1,0,0,0,0,0,0.809162,72.189317,37.529458,0
1,3,0,0,0,0,0,1,218.453501,0,1
1,3,0,0,0,0,0,1,217.634173,0,1
0.01,1,1,0,0,0,0.055556,0.524079,26.570461,27.350949,0
0.01,1,0,0,0.3,0,0,0.238002,0.393247,0.370396,0
1,3,0,0,0,0,0,1,215.006041,0,1
0.91,5,1,0,0,0.1,0.1,0.999945,277.932,0.001714,1
0.02,1,0,0,0,0.04,0,0.509714,3.653681,0.54396,0
0.96,5,0,0,0.222222,0,0,0.972973,821.215426,0,1
0,1,1,0,0.111111,0,0.111111,0.251346,7.779548,0.029216,0
0,2,1,0,0,0,0.2,0.979537,14.51448,7.876491,0
0,1,0,0,0,0,0,0.636464,7.599578,6.571429,0
0,1,1,0,0,0,0.166667,0.359211,8.637085,17.082796,0
0.01,1,0,0,0,0,0,0.44559,6.674854,0.960033,0
1,3,0,0,0,0,0,1,213.147496,0,1
0.8,5,0,0,0.25,0.05,0,0.757092,0.101632,0,1
0.94,5,0,0,0,0,0,0.303448,9.944129,0,1
0,1,1,0,0,0,0.076923,0.71777,12.545238,50.516667,0
0.01,1,1,0,0,0,0.086957,0.661922,6.398174,6.889498,0
1,3,0,0,0,0,0,1,216.707397,0,1
1,3,0,0,0,0,0,1,213.875206,0,1
0,1,1,0,0,0,0.090909,0.435604,13.94648,34.576663,0
0.03,3,0,0,0.2,0.066667,0,0.543767,0.205523,0.122684,0
0.03,2,1,0,0,0.076923,0.153846,0.710425,4.71159,1.867475,0
0.05,1,1,0,0,0,0.25,0.297442,4.69571,3.900134,0
0,1,1,0,0.071429,0,0.142857,0.786035,2.295822,3.815599,0
0.84,5,1,0,0.055556,0,0.055556,0.975897,138.281388,0.002216,1
0,1,1,0,0,0,0.375,0.592681,2.658497,1.585784,0
1,3,0,0,0,0,0,0.875,54.687069,0,1
0.01,3,0,0,0.076923,0.076923,0,0.310263,1.04724,0.172453,0
0.02,2,0,0,0,0.043478,0,0.300172,0.055619,0.118615,0
0.06,2,0,0,0.047619,0.047619,0,0.48583,0.455016,0.077023,0
0,3,0,0,0.2,0.1,0,0.181818,0.466574,0.018106,0
0.02,3,0,0,0.166667,0.083333,0,0.505017,23.789063,4.109375,0
0.01,2,0,0,0,0,0,0.304348,42.606867,0.001717,0
0,1,0,0,0,0.047619,0,0.439807,3.087467,3.957333,0
0.04,2,1,0,0,0,0.083333,0.583133,11.844992,2.246423,0
0.01,1,1,0,0.125,0,0.25,0.730769,21.046205,23.89989,0
1,5,1,0,0,0.142857,0.142857,0.999945,281.089875,0.001706,1
0,1,1,0,0,0,0.166667,0.80991,72.48,37.878431,0
0,2,1,0,0.1,0,0.8,0.6875,101.009317,0.555901,0
0.08,2,0,0,0.411765,0.058824,0,0.457859,8.546431,3.600537,0
0,2,1,0,0,0,0.5,0.09589,6,5.833333,0
0,1,1,0,0,0,0.25,0.347518,1.3726,4.097731,0
0.97,5,1,0,0,0.111111,0.111111,0.999945,280.251139,0.001708,1
0,1,1,0,0,0,0.2,0.12208,13.129141,2.668695,0
0,1,1,0,0,0,0.25,0.499716,56.621669,0.506772,0
1,3,0,0,0,0,0,1,216.116292,0,1
0,1,0,0,0,0,0.041667,0.225806,5.78,36.16,0
0,1,0,0,0.1,0,0,0.521841,3.420339,1.020339,0
1,3,0,0,0,0,0,1,23.239095,0,1
0,1,1,0,0,0,0.375,0.637584,6.119595,6.372585,0
0.01,1,0,0,0.055556,0.055556,0.111111,0.545358,4.613333,0.285778,0
0.03,2,1,0,0,0,0.25,0.552124,14.349729,2.150658,0
0.02,3,0,0,0.105263,0.052632,0,0.195855,0.444564,0.053104,0
0,1,0,0,0,0,0,0.802618,21.812815,4.849647,0
1,3,0,0,0,0,0,1,213.771177,0,1
1,3,0,0,0,0,0,1,214.352391,0,1
0.01,1,0,0,0,0,0,0.33281,2.383378,0.49866,0
0,1,0,0,0,0.142857,0,0.489011,0.162104,0.598497,0
0,1,1,0,0.105263,0.052632,0.105263,0.204409,2.348505,1.527958,0
0.03,1,0,0,0,0,0.086957,0.407295,3.197883,1.482899,0
0,2,0,0,0,0,0,0.553846,6.002857,0.37,0
0.01,1,0,0,0.176471,0.058824,0,0.42963,0.138019,0.24035,0
0,2,1,0,0,0,0.071429,0.817021,39.834819,2.180912,0
0.02,1,1,0,0,0,0.090909,0.435062,14.093931,34.743738,0
0,1,1,0,0,0,0.142857,0.358175,1.749326,18.361186,0
0.01,1,0,0,0,0,0.055556,0.591623,4.56963,4.714398,0
1,3,0,0,0,0,0,1,215.729418,0,1
0.01,1,0,0,0,0,0,0.578331,2.726946,2.814371,0
0.01,1,1,0,0,0,0.2,0.756233,13.438572,3.857193,0
0.03,1,1,0,0.071429,0,0.071429,0.344762,1.56338,0.345853,0
0,1,1,0,0,0,0.111111,0.405708,43.526559,198.803695,0
0,1,1,0,0,0,0.285714,0.670554,13.463792,7.237998,0
0,2,1,0,0,0,0.6,0.377014,1.698624,0.19352,0
1,3,0,0,0,0,0,1,217.196164,0,1
0,2,1,0,0.090909,0,0.818182,0.679245,98.059561,0.554859,0
1,3,0,0,0,0,0,1,215.332602,0,1
0.12,1,0,0,0,0.055556,0.055556,0.74586,3.295298,0.210031,0
0,1,1,0,0,0,0.071429,0.809806,72.166011,37.445319,0
1,3,0,0,0,0,0,1,212.790749,0,1
0.05,2,0,0,0.045455,0.045455,0.045455,0.485825,0.775082,0.345806,0
0.96,5,1,0,0,0.111111,0.111111,0.999945,279.684721,0.00171,1
1,3,0,0,0,0,0,1,217.995074,0,1
0.01,1,0,0,0,0,0,0.528689,3.265957,5.522796,0
1,3,0,0,0,0,0,1,213.789445,0,1
